time,open,high,low,close,tick_volume,spread,real_volume
2000-08-24,107.06,107.42,106.56,106.85,6983,50,0
2000-08-25,106.88,107.33,106.63,106.84,7386,50,0
2000-08-28,106.77,106.85,106.05,106.45,5220,50,0
2000-08-29,106.46,106.73,105.99,106.05,6082,50,0
2000-08-30,106.05,106.73,105.92,106.47,6900,50,0
2000-08-31,106.45,106.82,106.22,106.67,6215,50,0
2000-09-01,106.65,106.74,105.56,105.89,6023,50,0
2000-09-04,105.92,105.98,105.57,105.92,6190,50,0
2000-09-05,105.93,106.57,105.76,105.82,6614,50,0
2000-09-06,105.84,106.14,105.55,105.88,7262,50,0
2000-09-07,105.92,106.47,104.77,105.16,7860,50,0
2000-09-08,105.15,106.25,105.05,106.13,7503,50,0
2000-09-11,106.12,106.55,105.84,106.14,7701,50,0
2000-09-12,106.16,107.07,106.07,106.84,7165,50,0
2000-09-13,106.83,107.37,106.8,107.07,6740,50,0
2000-09-14,107.07,107.72,106.9,107.57,6345,50,0
2000-09-15,107.55,107.78,107.07,107.11,5920,50,0
2000-09-18,107.13,107.2,106.64,106.88,6442,50,0
2000-09-19,106.87,107.15,106.67,106.98,6657,50,0
2000-09-20,106.97,107.4,106.41,106.55,7319,50,0
2000-09-21,106.55,106.79,106.27,106.65,7232,50,0
2000-09-22,106.64,108.15,106.4,107.95,8772,50,0
2000-09-25,107.9,108.15,107.38,107.76,7095,50,0
2000-09-26,107.77,107.79,107.15,107.57,6722,50,0
2000-09-27,107.57,107.93,107.17,107.31,6676,50,0
2000-09-28,107.31,107.81,107.2,107.66,6353,50,0
2000-09-29,107.64,108.52,107.49,108.08,7090,50,0
2000-10-02,108.16,108.99,108.06,108.87,7343,50,0
2000-10-03,108.78,109.01,108.4,108.83,7438,50,0
2000-10-04,108.82,109.46,108.55,109.3,6245,50,0
2000-10-05,109.3,109.61,109.0,109.16,7042,50,0
2000-10-06,109.15,109.17,108.67,108.78,6599,50,0
2000-10-09,108.9,109.15,108.72,108.81,5052,50,0
2000-10-10,108.79,108.88,107.62,107.84,7489,50,0
2000-10-11,107.82,108.18,107.49,107.76,7145,50,0
2000-10-12,107.77,108.21,107.32,107.68,6940,50,0
2000-10-13,107.69,108.02,107.51,107.85,6864,50,0
2000-10-16,107.69,108.38,107.51,108.07,7256,50,0
2000-10-17,108.06,108.27,107.85,108.01,7197,50,0
2000-10-18,107.99,108.35,107.42,107.68,7477,50,0
2000-10-19,107.65,108.63,107.55,108.36,7953,50,0
2000-10-20,108.37,109.19,108.22,108.9,7673,50,0
2000-10-23,108.92,109.06,108.19,108.27,7807,50,0
2000-10-24,108.28,108.5,107.68,107.74,8235,50,0
2000-10-25,107.74,108.26,107.62,108.25,8075,50,0
2000-10-26,108.25,108.63,107.92,108.31,7498,50,0
2000-10-27,108.3,108.87,108.22,108.65,8229,50,0
2000-10-30,108.67,109.02,108.41,108.96,9133,50,0
2000-10-31,108.95,109.31,108.7,109.01,8953,50,0
2000-11-01,108.94,109.07,108.12,108.24,8043,50,0
2000-11-02,108.23,108.48,107.96,108.24,7133,50,0
2000-11-03,108.24,108.37,106.8,107.06,8115,50,0
2000-11-06,107.23,107.6,106.87,107.45,8404,50,0
2000-11-07,107.43,107.53,106.93,107.07,8129,50,0
2000-11-08,107.07,107.87,106.92,107.24,8375,50,0
2000-11-09,107.24,107.86,107.11,107.38,7842,50,0
2000-11-10,107.39,108.03,107.35,107.87,8204,50,0
2000-11-13,107.96,108.09,107.38,107.61,7875,50,0
2000-11-14,107.6,108.27,107.49,108.19,7473,50,0
2000-11-15,108.24,108.93,107.97,108.8,8192,50,0
2000-11-16,108.77,109.14,108.67,108.89,7557,50,0
2000-11-17,108.86,109.0,108.59,108.82,6934,50,0
2000-11-20,108.81,110.33,108.79,109.89,7921,50,0
2000-11-21,109.89,110.47,109.62,110.07,8442,50,0
2000-11-22,110.07,110.29,109.42,110.13,8203,50,0
2000-11-23,110.13,110.43,110.01,110.18,7008,50,0
2000-11-24,110.18,111.45,110.18,111.25,8128,50,0
2000-11-27,111.18,111.54,110.34,110.39,8603,50,0
2000-11-28,110.39,110.86,110.02,110.17,8442,50,0
2000-11-29,110.17,111.36,109.79,111.26,8010,50,0
2000-11-30,111.26,111.39,110.3,110.37,8648,50,0
2000-12-01,110.37,112.05,110.31,111.25,8642,50,0
2000-12-04,111.38,111.42,110.38,111.13,9358,50,0
2000-12-05,111.16,111.38,110.4,111.07,9053,50,0
2000-12-06,111.02,111.16,110.13,110.27,8265,50,0
2000-12-07,110.24,110.85,110.14,110.54,8274,50,0
2000-12-08,110.54,111.47,110.45,110.95,8427,50,0
2000-12-11,111.39,111.42,110.54,110.77,6728,50,0
2000-12-12,110.76,111.77,110.67,111.41,7964,50,0
2000-12-13,111.41,112.78,111.31,112.31,10076,50,0
2000-12-14,112.32,112.85,111.84,111.88,9429,50,0
2000-12-15,111.9,112.72,111.9,112.51,8748,50,0
2000-12-18,112.54,112.77,111.9,112.19,8307,50,0
2000-12-19,112.21,112.6,111.8,112.41,8833,50,0
2000-12-20,112.44,113.05,112.39,112.81,8762,50,0
2000-12-21,112.8,113.18,111.86,112.2,9238,50,0
2000-12-22,112.21,113.01,112.02,112.86,8525,50,0
2000-12-25,112.92,113.01,112.7,112.94,2869,50,0
2000-12-26,112.95,113.71,112.92,113.67,7101,50,0
2000-12-27,113.65,114.41,113.57,114.16,8452,50,0
2000-12-28,114.18,114.92,114.11,114.4,8120,50,0
2000-12-29,114.43,115.11,114.17,114.37,8580,50,0
2001-01-01,114.41,114.61,114.33,114.44,265,50,0
2001-01-02,114.43,115.1,114.23,114.45,8469,50,0
2001-01-03,114.46,114.7,113.54,113.74,8042,50,0
2001-01-04,113.74,115.79,113.66,115.6,9091,50,0
2001-01-05,115.64,116.9,115.57,116.59,9505,50,0
2001-01-08,116.58,116.64,115.64,116.2,7412,50,0
2001-01-09,116.26,116.93,115.63,116.83,8072,50,0
2001-01-10,116.83,117.18,115.76,116.35,8111,50,0
2001-01-11,116.34,117.91,116.32,117.91,7765,50,0
2001-01-12,117.94,118.62,117.38,118.54,9195,50,0
2001-01-15,118.41,119.4,118.41,118.95,8099,50,0
2001-01-16,118.94,119.18,117.07,117.84,10536,50,0
2001-01-17,117.81,118.97,116.91,118.94,10381,50,0
2001-01-18,118.94,119.89,117.61,118.09,10854,50,0
2001-01-19,118.09,118.33,116.99,117.16,10086,50,0
2001-01-22,117.07,117.1,116.13,116.54,10340,50,0
2001-01-23,116.53,117.42,116.42,116.69,9928,50,0
2001-01-24,116.68,118.47,116.5,117.86,9638,50,0
2001-01-25,117.87,118.16,116.36,116.82,9925,50,0
2001-01-26,116.83,117.6,116.31,117.17,8926,50,0
2001-01-29,117.48,117.76,116.15,116.72,8909,50,0
2001-01-30,116.68,116.96,115.52,115.82,9635,50,0
2001-01-31,115.82,116.69,115.62,116.57,9749,50,0
2001-02-01,116.56,116.77,115.22,115.67,9907,50,0
2001-02-02,115.65,115.89,114.93,115.69,8860,50,0
2001-02-05,115.66,116.07,114.61,114.73,9162,50,0
2001-02-06,114.72,115.29,114.33,114.72,9067,50,0
2001-02-07,114.81,116.39,114.65,116.27,9122,50,0
2001-02-08,116.25,116.78,115.84,116.77,9363,50,0
2001-02-09,116.77,117.78,116.31,117.53,9474,50,0
2001-02-12,117.65,117.98,117.34,117.44,8424,50,0
2001-02-13,117.47,117.63,116.55,116.87,9104,50,0
2001-02-14,116.84,116.9,116.05,116.21,9675,50,0
2001-02-15,116.27,116.44,115.34,115.51,7504,50,0
2001-02-16,115.51,115.94,114.53,115.72,9486,50,0
2001-02-19,116.03,116.2,115.61,116.09,8872,50,0
2001-02-20,116.08,116.22,115.22,115.74,9420,50,0
2001-02-21,115.74,116.89,115.31,116.47,9534,50,0
2001-02-22,116.45,117.2,115.83,116.95,9497,50,0
2001-02-23,116.94,117.19,115.63,115.88,9813,50,0
2001-02-26,115.87,116.82,115.77,116.46,9224,50,0
2001-02-27,116.47,116.61,115.92,116.18,9280,50,0
2001-02-28,116.18,117.54,115.86,117.35,10034,50,0
2001-03-01,117.36,117.61,117.01,117.38,9349,50,0
2001-03-02,117.37,119.33,117.28,118.96,10150,50,0
2001-03-05,119.17,119.79,118.63,119.19,9240,50,0
2001-03-06,119.26,119.26,118.25,118.73,9373,50,0
2001-03-07,118.74,120.27,118.56,119.81,10541,50,0
2001-03-08,119.82,120.43,119.28,119.74,10634,50,0
2001-03-09,119.77,119.87,119.07,119.51,9499,50,0
2001-03-12,119.55,120.73,119.42,120.61,11143,50,0
2001-03-13,120.58,120.61,119.6,119.64,9779,50,0
2001-03-14,119.63,121.21,119.29,120.86,11484,50,0
2001-03-15,120.87,122.56,120.49,121.98,11912,50,0
2001-03-16,122.02,123.19,121.91,123.01,11287,50,0
2001-03-19,123.17,123.66,122.01,122.8,11336,50,0
2001-03-20,122.8,123.04,121.98,122.12,9245,50,0
2001-03-21,122.12,123.95,122.08,123.08,11077,50,0
2001-03-22,123.1,124.31,123.0,123.77,10085,50,0
2001-03-23,123.75,123.79,122.51,122.77,9381,50,0
2001-03-26,123.01,123.85,122.4,122.64,10783,50,0
2001-03-27,122.67,123.37,121.72,122.16,10490,50,0
2001-03-28,122.16,122.76,121.39,122.31,10652,50,0
2001-03-29,122.3,123.79,122.13,123.75,10765,50,0
2001-03-30,123.76,126.37,123.23,126.28,11702,50,0
2001-04-02,126.39,126.86,125.66,126.66,10523,50,0
2001-04-03,126.66,126.78,125.21,125.52,10632,50,0
2001-04-04,125.53,126.3,124.84,125.31,10615,50,0
2001-04-05,125.28,125.52,123.5,124.0,10857,50,0
2001-04-06,124.03,125.54,123.75,123.8,10280,50,0
2001-04-09,124.01,125.51,123.96,125.17,9498,50,0
2001-04-10,125.18,125.43,124.16,124.47,9369,50,0
2001-04-11,124.51,125.03,123.83,124.8,9540,50,0
2001-04-12,124.79,124.98,122.94,123.66,9540,50,0
2001-04-13,123.65,124.49,123.59,124.3,6140,50,0
2001-04-16,124.16,124.97,124.13,124.34,7006,50,0
2001-04-17,124.33,124.73,123.1,123.3,9601,50,0
2001-04-18,123.31,123.62,122.02,122.08,10030,50,0
2001-04-19,122.1,122.4,120.89,121.07,10075,50,0
2001-04-20,121.09,122.72,121.07,122.38,9555,50,0
2001-04-23,121.92,122.55,121.1,121.22,10379,50,0
2001-04-24,121.23,122.39,121.08,122.28,10602,50,0
2001-04-25,122.27,122.7,121.97,122.12,9789,50,0
2001-04-26,122.13,123.57,121.79,123.2,10276,50,0
2001-04-27,123.2,124.37,123.1,124.05,10894,50,0
2001-04-30,124.04,124.22,123.18,123.58,8960,50,0
2001-05-01,123.63,123.68,121.85,122.1,9752,50,0
2001-05-02,122.1,122.58,121.26,121.48,10205,50,0
2001-05-03,121.49,121.86,120.75,121.34,10129,50,0
2001-05-04,121.3,121.55,120.53,121.33,9190,50,0
2001-05-07,121.34,121.84,120.93,121.09,9502,50,0
2001-05-08,121.11,122.17,120.78,121.28,10091,50,0
2001-05-09,121.29,122.45,121.22,122.3,10163,50,0
2001-05-10,122.28,122.79,122.01,122.56,9409,50,0
2001-05-11,122.58,122.87,121.82,122.38,9522,50,0
2001-05-14,122.51,123.4,122.41,123.33,9361,50,0
2001-05-15,123.31,123.69,123.04,123.32,9632,50,0
2001-05-16,123.34,124.08,123.08,123.41,10295,50,0
2001-05-17,123.4,123.49,122.43,122.61,9861,50,0
2001-05-18,122.61,123.83,122.53,123.54,9610,50,0
2001-05-21,123.66,123.78,122.53,122.68,9653,50,0
2001-05-22,122.67,123.35,122.43,122.81,9849,50,0
2001-05-23,122.81,122.87,119.37,120.01,11583,50,0
2001-05-24,120.03,120.42,118.99,119.85,11107,50,0
2001-05-25,119.86,120.82,119.82,120.65,9851,50,0
2001-05-28,120.49,121.23,120.45,121.1,7179,50,0
2001-05-29,121.09,121.4,119.97,120.15,10031,50,0
2001-05-30,120.2,120.72,119.89,120.35,10020,50,0
2001-05-31,120.37,120.62,118.52,119.3,11144,50,0
2001-06-01,119.32,119.33,118.31,119.27,10430,50,0
2001-06-04,119.17,119.9,118.86,119.26,8815,50,0
2001-06-05,119.26,120.44,118.71,120.24,9332,50,0
2001-06-06,120.25,120.89,120.05,120.11,9125,50,0
2001-06-07,120.15,120.32,119.61,120.15,9246,50,0
2001-06-08,120.14,120.99,120.05,120.88,8583,50,0
2001-06-11,120.9,122.1,120.85,121.91,8507,50,0
2001-06-12,121.92,122.09,121.56,121.65,8907,50,0
2001-06-13,121.68,122.45,121.55,122.11,9317,50,0
2001-06-14,122.1,122.3,121.21,121.28,9071,50,0
2001-06-15,121.31,123.3,120.82,122.92,9957,50,0
2001-06-18,122.97,123.55,122.74,123.25,9509,50,0
2001-06-19,123.25,123.77,122.68,122.87,9808,50,0
2001-06-20,122.9,124.06,122.54,123.95,9746,50,0
2001-06-21,123.96,124.72,123.69,124.59,9937,50,0
2001-06-22,124.6,124.74,123.83,124.5,9313,50,0
2001-06-25,124.31,124.5,123.69,123.81,8531,50,0
2001-06-26,123.82,124.07,123.25,123.75,9208,50,0
2001-06-27,123.75,124.49,123.73,124.3,9606,50,0
2001-06-28,124.21,125.03,124.19,124.8,10071,50,0
2001-06-29,124.82,124.88,123.71,124.61,9289,50,0
2001-07-02,124.76,125.0,124.08,124.13,7880,50,0
2001-07-03,124.13,124.61,123.63,124.4,8683,50,0
2001-07-04,124.37,125.06,124.24,124.43,7499,50,0
2001-07-05,124.46,125.8,124.39,125.72,7927,50,0
2001-07-06,125.71,126.16,125.46,125.88,8692,50,0
2001-07-09,125.79,125.99,125.23,125.36,8197,50,0
2001-07-10,125.35,125.91,125.21,125.35,8510,50,0
2001-07-11,125.33,125.77,123.86,124.33,10171,50,0
2001-07-12,124.35,124.53,123.49,123.84,10205,50,0
2001-07-13,123.87,125.05,123.83,124.94,9519,50,0
2001-07-16,124.73,125.56,124.69,125.43,9059,50,0
2001-07-17,125.46,125.67,124.75,124.88,9121,50,0
2001-07-18,124.88,125.47,123.78,123.91,10442,50,0
2001-07-19,123.94,124.18,123.19,123.41,11647,50,0
2001-07-20,123.42,123.81,122.7,123.01,9782,50,0
2001-07-23,123.06,124.5,123.06,124.41,10378,50,0
2001-07-24,124.41,124.52,123.84,124.16,10304,50,0
2001-07-25,124.16,124.5,123.41,123.61,10252,50,0
2001-07-26,123.61,124.13,123.15,123.74,10353,50,0
2001-07-27,123.73,124.18,123.21,123.51,9375,50,0
2001-07-30,123.27,125.4,123.23,125.14,10170,50,0
2001-07-31,125.14,125.28,124.65,125.01,9858,50,0
2001-08-01,125.02,125.25,124.44,124.54,10307,50,0
2001-08-02,124.6,124.72,123.55,123.7,10855,50,0
2001-08-03,123.68,124.07,123.31,123.65,9800,50,0
2001-08-06,123.64,124.32,123.6,123.88,8576,50,0
2001-08-07,123.87,124.19,123.41,123.58,9203,50,0
2001-08-08,123.58,123.72,122.79,123.65,10049,50,0
2001-08-09,123.67,123.98,121.36,121.96,9778,50,0
2001-08-10,121.96,122.64,121.72,122.07,10449,50,0
2001-08-13,121.96,122.56,121.4,122.53,10971,50,0
2001-08-14,122.51,123.18,121.18,121.79,10744,50,0
2001-08-15,121.83,121.95,119.08,119.57,11506,50,0
2001-08-16,119.55,120.46,119.24,120.31,11707,50,0
2001-08-17,120.35,120.81,120.06,120.19,9823,50,0
2001-08-20,120.31,120.9,120.07,120.68,10048,50,0
2001-08-21,120.76,120.96,119.5,119.69,11010,50,0
2001-08-22,119.7,120.58,119.34,120.47,10347,50,0
2001-08-23,120.39,120.71,119.63,119.89,9783,50,0
2001-08-24,119.89,120.42,119.51,120.02,9348,50,0
2001-08-27,120.18,120.53,119.77,119.86,8781,50,0
2001-08-28,119.88,120.83,119.67,120.02,10354,50,0
2001-08-29,120.01,120.31,119.08,120.13,10073,50,0
2001-08-30,120.14,120.27,119.2,119.46,10501,50,0
2001-08-31,119.45,119.57,118.52,118.79,11927,50,0
2001-09-03,119.08,119.31,118.58,118.75,8800,50,0
2001-09-04,118.75,119.68,118.59,119.37,10849,50,0
2001-09-05,119.37,120.92,119.3,120.65,10776,50,0
2001-09-06,120.71,121.56,120.62,120.86,10916,50,0
2001-09-07,120.89,121.47,119.76,120.05,11222,50,0
2001-09-10,120.14,121.19,119.77,120.96,9814,50,0
2001-09-11,120.98,122.1,118.52,119.83,14587,50,0
2001-09-12,119.82,119.89,118.63,119.52,10927,50,0
2001-09-13,119.51,119.75,118.59,118.86,10785,50,0
2001-09-14,118.88,119.21,116.89,117.37,11363,50,0
2001-09-17,117.55,118.4,116.67,117.77,12385,50,0
2001-09-18,117.77,118.22,117.09,117.38,11030,50,0
2001-09-19,117.36,118.15,117.1,117.63,9932,50,0
2001-09-20,117.63,117.67,115.79,116.35,10084,50,0
2001-09-21,116.37,117.52,116.03,116.65,11281,50,0
2001-09-24,116.89,117.64,116.29,117.51,8704,50,0
2001-09-25,117.53,117.83,116.98,117.54,9208,50,0
2001-09-26,117.66,118.11,117.09,117.75,10888,50,0
2001-09-27,117.77,120.05,117.66,119.68,11067,50,0
2001-09-28,119.68,119.79,118.69,119.53,10860,50,0
2001-10-01,119.47,120.45,119.32,120.22,10641,50,0
2001-10-02,120.23,121.15,120.08,120.69,9823,50,0
2001-10-03,120.69,121.52,120.45,120.65,10679,50,0
2001-10-04,120.63,120.87,120.15,120.49,9311,50,0
2001-10-05,120.48,120.7,119.96,120.52,8795,50,0
2001-10-08,120.29,120.31,119.62,119.78,8016,50,0
2001-10-09,119.79,120.38,119.74,120.17,8423,50,0
2001-10-10,120.2,120.62,119.77,120.38,8731,50,0
2001-10-11,120.32,121.71,120.09,121.41,9451,50,0
2001-10-12,121.41,121.81,120.72,121.1,9893,50,0
